subject,W.ML,W.mean,W.median,W.MAP,W.sd,W.lower,W.upper,Wlog.mean,Wlog.sd,MAP.BIC
288,0.03095703125,0.00658082538624,0.00649191282887,0.00633822543017,0.000260035134202,0.00634136513325,0.00712534941822,-5.02434472294,0.038336602715,156.731010781
289,0.04208984375,0.0124335266395,0.012263560267,0.0120242853187,0.00151802539918,0.00985726796512,0.0149441152292,-4.39449494106,0.118422781798,89.8058453416
290,0.05732421875,0.021648205044,0.021372172486,0.0203850317531,0.00333253472615,0.0150573576051,0.027141109464,-3.84397420563,0.147725739758,58.1183884445
291,0.05751953125,0.0244174506473,0.0242352207727,0.0229695524824,0.00352285682496,0.0182984884066,0.0311765190163,-3.72268461243,0.142702953025,50.9323412874
292,0.05966796875,0.0248876112518,0.0244520273863,0.0232772507617,0.00378595419942,0.0174226211954,0.0318862355182,-3.70449129947,0.147987071289,49.3275765292
293,0.03271484375,0.00699092428851,0.00693105482389,0.00644048280871,0.000495627602268,0.00634426634705,0.00806863264256,-4.96556042201,0.0688961463664,165.909008598
294,0.03642578125,0.00738651800926,0.00731058642662,0.00720810990807,0.000747145344877,0.00593535277761,0.0086977818211,-4.91312793987,0.0999922255015,152.837419043
295,0.05732421875,0.0242227776717,0.023746523041,0.0226457797219,0.00385351262788,0.0185671865316,0.0323536265945,-3.73237304252,0.152606943908,57.9768469912
296,0.04287109375,0.0155097715178,0.0152148348141,0.0146721339307,0.00169438098375,0.0133227968675,0.0189731083344,-4.17173912434,0.102323435284,78.8228377838
297,0.0828125,0.0420761371021,0.0404921761572,0.0390069711884,0.00771861256113,0.0298522559471,0.0574846141505,-3.18407645196,0.175645366072,34.7688393719
298,0.0634765625,0.0233556882136,0.0231591198372,0.0219127744055,0.00395583297225,0.0155489090414,0.0299645268216,-3.7707426257,0.165289494508,57.5093002146
299,0.0740234375,0.0325028938059,0.0316757175028,0.0309771476894,0.00544111421025,0.0238001707903,0.0445547448659,-3.43966419397,0.161082980712,49.7696121788
300,0.07861328125,0.040737054751,0.0397433198187,0.0376213987466,0.006999889166,0.0296755301885,0.0556743087244,-3.21465156028,0.165939096456,40.7563713347
301,0.14365234375,0.106381710782,0.10226028499,0.0948058038486,0.0238085594473,0.063856398182,0.155233956508,-2.26416378619,0.214382658041,21.8974602394
302,0.1294921875,0.0855775202006,0.0816843747234,0.0778175781485,0.0195717111933,0.0568514832403,0.124012667748,-2.48310497375,0.220520999528,27.8433910638
303,0.08291015625,0.045615812308,0.0443786353305,0.0423229293914,0.00829483159403,0.0319249577504,0.061279024807,-3.10277346166,0.172197039444,33.4889639351
304,0.05966796875,0.0239518135631,0.0235701500995,0.0225985639264,0.0034412497568,0.018799662884,0.0309516527566,-3.74140793778,0.137480529642,56.7867372327
305,0.0638671875,0.0276377795219,0.0271450008956,0.0260357752903,0.00460765044511,0.0202024180952,0.0373833109645,-3.60186869281,0.161853138491,44.2757941656
306,0.1140625,0.0751944224112,0.0734126213708,0.0688394153796,0.0150875743634,0.0521459364982,0.10616309682,-2.60687482425,0.194336939284,26.5156547965
307,0.09697265625,0.0544034258897,0.0528084314007,0.0498421450027,0.00983249154563,0.037211858594,0.0754870136512,-2.92670008769,0.173335290859,31.580891711
308,0.08720703125,0.0492684720353,0.0481289630621,0.0456913979407,0.00966078338204,0.0336278310378,0.0683499468906,-3.02825343542,0.185955932221,28.3046323558
309,0.07548828125,0.0402860868689,0.0390679518329,0.0370508352755,0.00805685782159,0.0284472777724,0.0572551636029,-3.22979788656,0.186316267514,33.4589183248
310,0.1015625,0.0566120085659,0.0543440257977,0.0502629211351,0.0117165817922,0.0373102536218,0.0799086277103,-2.89094085717,0.193385599459,35.6836621887
311,0.078515625,0.0407685116087,0.0393761213509,0.0378928799199,0.00776997043738,0.0282692566294,0.0549505177046,-3.2165874945,0.180040364813,35.2857038584
312,0.08642578125,0.0453346038923,0.0437682022825,0.042262144722,0.00898653110921,0.0295440310884,0.0607806759429,-3.11140793875,0.185014507363,32.9803417766
313,0.11640625,0.0763371568967,0.0720903443059,0.0679765122289,0.0185064896089,0.0465935496837,0.109555669655,-2.59815549939,0.220382580799,24.5274948497
314,0.1025390625,0.0647349388338,0.0626802020826,0.0578473109508,0.0132300946282,0.0442283133647,0.0886124252675,-2.75699258364,0.195333777878,24.9904251919
315,0.09189453125,0.0535031176393,0.0519101882524,0.0484973161972,0.0108911688875,0.0358419750158,0.0784419539646,-2.94748885929,0.195379216183,37.2643961473
316,0.0923828125,0.0487873679828,0.0467817678474,0.0450799456921,0.00958787158409,0.0328407378598,0.0675400745903,-3.03832305588,0.18750768267,32.9606933545
317,0.08310546875,0.0453208901118,0.0434701083008,0.0421689607636,0.00928987713142,0.0315252383949,0.0652064653182,-3.11284803522,0.190305199832,31.0351441663
318,0.09013671875,0.0498191259735,0.0474609786042,0.0460434799796,0.0105195652053,0.0334351742952,0.0701803530372,-3.01986892257,0.199301030931,30.7065460181
319,0.0552734375,0.0196797956067,0.0194441900678,0.0187636328157,0.00286405675385,0.0144042186397,0.0248371463565,-3.93846086362,0.142827722233,62.7888976788
320,0.12470703125,0.0777411793805,0.0746438597259,0.0700358927469,0.0187108414725,0.0526969690759,0.11235500191,-2.57864390162,0.213464771741,24.7638791772
321,0.1412109375,0.0936862641737,0.0868964664155,0.0832064019556,0.0274493958474,0.058586196554,0.150283870945,-2.40297834618,0.255072382407,30.4223587306
322,0.13994140625,0.100982142149,0.0965313038364,0.0909504364517,0.0234023580987,0.0643801786262,0.144230911107,-2.31714232763,0.21658722931,21.1056754837
323,0.0814453125,0.0408341158876,0.0395297930784,0.0369636702662,0.0081072094679,0.0284977673089,0.055237172872,-3.21575036206,0.182977830182,38.6805213698
324,0.10888671875,0.0626225190748,0.0599519361398,0.0568582655414,0.0151054594555,0.0430318935935,0.0914054544411,-2.79424417284,0.20924014375,29.6356231186
325,0.0953125,0.0544970907154,0.0519260776014,0.0500489430532,0.0130185459755,0.0362272243227,0.0785416958896,-2.93396926972,0.214034731371,30.0316096468
326,0.044140625,0.0118033633648,0.0115401095268,0.0113157149628,0.00144373936951,0.00932791968975,0.0146332221681,-4.44648006614,0.11790799246,100.191023265
327,0.12353515625,0.0786198893876,0.0758974871722,0.0702802768528,0.0176428532991,0.0502527000519,0.118457128201,-2.56601129944,0.209938915746,31.8066257826
328,0.12099609375,0.0738019729981,0.0706810416827,0.0662374900548,0.0174208176286,0.0461603682305,0.10730098164,-2.63210193833,0.223656910663,27.7882649386
329,0.1279296875,0.0866594380501,0.0817630405175,0.0754370946529,0.0259739788029,0.0504809416809,0.130816607129,-2.47900982409,0.24482969068,26.4558751885
330,0.09453125,0.0581226475886,0.0555820328688,0.0525216564856,0.0136797515812,0.0367062854913,0.0807571692378,-2.86830349832,0.209032422557,27.8120235889
331,0.0802734375,0.0398081528258,0.0382352124525,0.0366977442256,0.00797280303484,0.026293058348,0.0545186152411,-3.24206208287,0.18859384496,37.3239887929
332,0.10771484375,0.0652156319969,0.0626203593458,0.058473845144,0.014322739958,0.041784681805,0.0917965926903,-2.75220224214,0.207253244387,26.0863316861
333,0.10361328125,0.0654057278485,0.0635369656496,0.0585951939505,0.0137657626543,0.0422116851031,0.0906722158984,-2.74751268405,0.198983883977,26.0056036663
334,0.0728515625,0.0328525653462,0.0318742745671,0.0307464505245,0.00569244067463,0.0235068133013,0.0444929798007,-3.42962232929,0.164451209331,44.3917809452
335,0.13525390625,0.0961372274448,0.0904499317755,0.0837521308714,0.0242652446825,0.0604499551967,0.144467866124,-2.36961683882,0.228750066456,24.1950709783
336,0.126953125,0.0878708056157,0.0819925762944,0.0771231335497,0.0224876367193,0.0538259744805,0.131772704466,-2.46012232675,0.230625860592,25.9590019774
337,0.1361328125,0.0962760780868,0.0914916157186,0.0835794532677,0.0268883041185,0.0617046303923,0.147017084643,-2.37283022477,0.246259476859,27.4544233567
338,0.08349609375,0.0439522039484,0.0434268747932,0.0410825863228,0.00796273523135,0.0307544074636,0.0595119583217,-3.14052858687,0.177488391913,40.5867230484
339,0.08212890625,0.0390661478886,0.0379078736329,0.0362405911038,0.00699502736214,0.0274601923848,0.054003790419,-3.25748293851,0.170923280649,44.1413400656
340,0.08349609375,0.041567070489,0.0401839822559,0.0380338655893,0.00783262743891,0.0293006091781,0.0578953014363,-3.19696889785,0.179335814362,38.9813054848
341,0.0595703125,0.0234107700428,0.0230197620526,0.0223178057944,0.00376428987252,0.0176241791578,0.030258502958,-3.76651885039,0.152418289464,52.1621103575
342,0.0734375,0.0334525832435,0.0329972211978,0.0306260976533,0.00606913534313,0.0228950031894,0.0453629278421,-3.41356618652,0.177612472469,44.5044258535
343,0.10654296875,0.0667026561183,0.0645036175144,0.0597321183508,0.0136743191776,0.0433550412438,0.0946175825178,-2.72720727337,0.196178645008,35.9916891476
344,0.06318359375,0.0265490897699,0.0260184421494,0.0251875086918,0.00408860163168,0.019286024858,0.0349606229293,-3.64012299957,0.14956444061,49.3789857198
345,0.10546875,0.065819249396,0.0635846488688,0.059304487641,0.0154568180937,0.0437372901959,0.0945583263433,-2.74439863451,0.211492715207,31.8093690558
346,0.11533203125,0.0775715763659,0.0752483194299,0.0701843436181,0.0147033339382,0.0520412337967,0.108958397287,-2.57366340642,0.183481332451,28.2153649215
347,0.1248046875,0.0844816269605,0.079965146112,0.0765039988261,0.0214028768333,0.0539649112149,0.124401697752,-2.49931551628,0.23124357275,22.8938166514
348,0.07568359375,0.0387971796979,0.0373899016498,0.0352158937893,0.00732535650857,0.0271022374658,0.0532478813441,-3.2654853613,0.175653535694,40.093669299
349,0.0677734375,0.0339950876287,0.0331672533104,0.0314696014633,0.00580769811512,0.0233375598573,0.0442309120087,-3.39564806507,0.167169209352,42.3100782952
350,0.0826171875,0.0456502421823,0.043991262548,0.0425896446072,0.00884561878822,0.0289552802649,0.0620553982058,-3.10486086175,0.189520623466,32.0056858085
351,0.08515625,0.0447258319012,0.0437911794964,0.0415169110452,0.0082705753079,0.0317973240762,0.0629749378741,-3.12339102011,0.178104748265,39.4368055626
352,0.130078125,0.0879938910606,0.0836966716846,0.0795709880508,0.0219395941619,0.0553803916649,0.12524818991,-2.45657927431,0.221943688355,25.6715808563
353,0.1125,0.0696692614453,0.0671367532754,0.0622391482529,0.0166521571713,0.0435248843952,0.0998036520926,-2.68843018434,0.215134132023,34.9767417876
354,0.07119140625,0.0344399915722,0.0333920598152,0.0319322921151,0.00637575723295,0.0234523791513,0.0472061991202,-3.3844749633,0.176053131261,39.9297942389
355,0.15390625,0.115961707847,0.110238202999,0.1000726547,0.0288853743783,0.0679122219964,0.17087998703,-2.18323156945,0.236651158364,22.6672814699
356,0.13701171875,0.102243851429,0.0985535435701,0.0908478953913,0.0233905394937,0.0608364817404,0.143906641642,-2.30375361711,0.211783616091,20.5122697973
357,0.09150390625,0.0517920445783,0.0496563501643,0.0476003954583,0.0102825852249,0.0351980944147,0.0715670026067,-2.97905127172,0.190515286933,36.0199089944
358,0.08837890625,0.0478096954785,0.0458553152964,0.0435740758588,0.00948270956511,0.0317180672226,0.0665081204255,-3.05884147592,0.188800071313,40.6418590912
359,0.10478515625,0.0647669582481,0.0621447144296,0.0574375926756,0.0146466868803,0.0391876109676,0.0904091686572,-2.75959556533,0.20832652678,32.3308307305
360,0.08955078125,0.0545473272354,0.0531623892628,0.0496505021765,0.0107182621781,0.0378470958549,0.0740051664436,-2.92607001813,0.182993059309,26.6211967469
361,0.08720703125,0.0493079540718,0.0475833669864,0.0456931296789,0.00928084702332,0.0345094879119,0.0674987595089,-3.02599257058,0.177899394777,28.5356539186
362,0.1421875,0.103349960655,0.0971186366559,0.0906499268172,0.0273515250271,0.0601212632743,0.150802502948,-2.29958104959,0.237690721734,21.3370092364
363,0.11630859375,0.0779964544707,0.0759555604556,0.0706411386094,0.0159963190952,0.0490557909745,0.108788983376,-2.57098440689,0.197704896301,23.8484960661
364,0.18125,0.141479293637,0.128222739498,0.113440078758,0.0547112032433,0.0810302762399,0.240860761891,-2.00652093687,0.300356699449,21.9569280022
365,0.09462890625,0.0574654053219,0.055917805279,0.0524246748591,0.0117637036996,0.0388205594747,0.0831988475034,-2.87631128427,0.196611440779,26.5014661211
366,0.11572265625,0.0723731210745,0.0705403878392,0.0659138528809,0.0152347968965,0.0475680540435,0.105604130904,-2.6461818732,0.197911982462,24.9071573417
367,0.1150390625,0.0764468570824,0.0729437993152,0.0680211807309,0.0168688408034,0.050571307634,0.113681658892,-2.59356538515,0.208547397239,27.4254431704
368,0.0828125,0.0448008534022,0.0440045062186,0.0416558482652,0.00787916314753,0.0301399432148,0.0604641936146,-3.1201419588,0.169424090562,31.6772006705
369,0.12783203125,0.087609792589,0.0834394271587,0.077915963876,0.0209181145057,0.0536836221355,0.131555266621,-2.46028947861,0.22085787257,26.0321310861
370,0.08486328125,0.0458843325444,0.0444333271431,0.0418991943189,0.00897098398119,0.0312440849594,0.0633975468288,-3.09913038726,0.184009552042,36.8409622427
371,0.06787109375,0.0310470662423,0.0303616027115,0.0288140484114,0.00521622099347,0.0213992062817,0.0412155756029,-3.48541321634,0.160151361422,43.8945829615
372,0.07021484375,0.0326689449568,0.0317581432769,0.0302902080029,0.00610335670547,0.0227223837502,0.0460432473067,-3.43767236228,0.1785652852,43.8047487205
373,0.0787109375,0.0377896887279,0.0370410099278,0.0351491280762,0.00684764619489,0.0259368780066,0.0516893990758,-3.2912542986,0.174614713668,40.4531251102
374,0.09794921875,0.0569776891401,0.0550861186587,0.0535064579288,0.0111642907348,0.0389387465103,0.0807427051257,-2.88338868356,0.189743432089,35.5928122907
375,0.16767578125,0.127885878234,0.1212019235,0.112638989563,0.0334949694009,0.0796249622631,0.196576106213,-2.08726217607,0.242519257779,21.9305116248
376,0.0853515625,0.0467301624995,0.0447396750553,0.0438067689488,0.00926601462709,0.0309804883952,0.0614825406628,-3.07992507531,0.1767573366,34.0096864122
377,0.11982421875,0.0811032514778,0.0775213249175,0.0733866214623,0.0190291530335,0.0509428877181,0.114077591101,-2.53676644519,0.218165086024,22.4757034863
378,0.12939453125,0.0837501933837,0.0804490788679,0.0749407160844,0.0209582892046,0.0541162152441,0.128865857234,-2.50675144555,0.225585962615,25.5393143626
379,0.12939453125,0.086853705558,0.0832161538875,0.0755668314736,0.021957998062,0.0557948535927,0.137824601779,-2.47264617278,0.237617946708,25.2739014607
380,0.1109375,0.0706304620707,0.0680286860129,0.0650898650697,0.0148317621062,0.0475034066788,0.100161059463,-2.67012106236,0.195264963496,25.1945822148
381,0.1107421875,0.0731819372019,0.0701967331317,0.065996451214,0.0151518088614,0.0480796904299,0.101240917701,-2.63513606107,0.199837967783,23.8663776979
382,0.12548828125,0.0871333969963,0.0839000745228,0.0790926131466,0.0198038111058,0.0568364013236,0.130628013903,-2.46319289894,0.209261805578,24.3400507216
383,0.06669921875,0.0309665298684,0.029754127768,0.0288870991852,0.00549656127035,0.0228967367608,0.0435703815591,-3.48968699504,0.170269671398,41.0608650276
384,0.0884765625,0.0466688746512,0.0457167768479,0.042255003124,0.00872692431807,0.032938531489,0.0622441135592,-3.08086992811,0.177530855651,34.7155877122
385,0.11640625,0.0762532622771,0.0729510152715,0.0669187478915,0.0174595521687,0.0490300141736,0.114278395482,-2.59752345422,0.214388198716,23.8615959611
386,0.09892578125,0.0593567335956,0.0578474395683,0.0547128765759,0.0104803831036,0.0389075921603,0.0798544758835,-2.83913808805,0.171656516741,31.5934971907
387,0.08408203125,0.0445601747059,0.0432605876226,0.0404521139871,0.00903617608188,0.0284086155995,0.0619006008638,-3.13048398133,0.196163818112,33.8084960185
388,0.090625,0.051001835702,0.049961037598,0.0470705694826,0.00964489188129,0.0330535936893,0.0694055755678,-2.99307375702,0.184168757875,32.5327499223
389,0.0849609375,0.0459542987362,0.0442522575483,0.0423856544355,0.00955235441215,0.0308303622154,0.0621265224683,-3.09940969155,0.192703442211,34.1306371401
390,0.0716796875,0.0313823196725,0.0306595036274,0.0293985613904,0.0062026092265,0.0215292594099,0.0455687859447,-3.47942521914,0.186412801507,45.1890992547
391,0.089453125,0.0532094139295,0.0515529956306,0.0479857398979,0.0106676881921,0.0354757260546,0.0723523064983,-2.95175445374,0.187387558655,28.0030711604
392,0.0525390625,0.0199004768509,0.0196486455162,0.0187796147385,0.00307961981969,0.0145849538819,0.0265199870223,-3.92851150192,0.1505259183,59.9369820181
393,0.09150390625,0.050628503679,0.050069220334,0.0465119764794,0.00930090320079,0.0361959720863,0.0695069145107,-2.99936258229,0.178345318102,27.8815789596
394,0.09384765625,0.0568850160603,0.0552985730653,0.0521487369109,0.0114159718782,0.0378122654752,0.0776144976837,-2.8850670515,0.18837191284,25.9174316478
395,0.10458984375,0.0613761480997,0.0592683312049,0.0563743554534,0.0128573532947,0.0418296256772,0.0845865342446,-2.81001375959,0.191840070486,29.3198213257
396,0.08173828125,0.0427924932299,0.0411378108922,0.039529261353,0.00833808977922,0.0290309664412,0.0582460009691,-3.16848429038,0.181408942879,39.7969479564
397,0.09462890625,0.0548038085348,0.0536070408074,0.0498503195815,0.0112335756354,0.0348188197971,0.0791265914445,-2.92355245391,0.195564157952,32.6048029613
398,0.10478515625,0.0682675152775,0.0667480269226,0.0620282630609,0.0142309338907,0.0448044286822,0.0981966519419,-2.70500379392,0.201929033645,21.8784328767
399,0.095703125,0.0517302532417,0.0505230835776,0.0474783191161,0.0134258837275,0.0357216133671,0.0699401123427,-2.98237107933,0.189690357141,41.9688146707
400,0.196484375,0.164257000624,0.153450301445,0.134689981685,0.0537719919802,0.0934610634411,0.26173200464,-1.85035976523,0.288034844201,23.0438756234
401,0.098046875,0.0590660309397,0.0580401304625,0.0533252740375,0.0123864462099,0.0405555256565,0.0825054132501,-2.85007780124,0.203502939908,36.8333433981
402,0.1501953125,0.0991047047196,0.0949583686956,0.0865317826811,0.0280866207706,0.0613199816684,0.146347609338,-2.34406649912,0.24664927352,30.215709149
403,0.205859375,0.174102734409,0.16334239125,0.150619635314,0.0471050409085,0.0920220112357,0.260051746837,-1.78057755874,0.249570926133,18.1319034099
404,0.13583984375,0.096315841835,0.0929729987823,0.0858043053546,0.021930430218,0.0590755707197,0.137806659356,-2.36348695044,0.212079384137,24.268938478
405,0.1619140625,0.120994743136,0.114780729086,0.105132397417,0.0311355128406,0.0743828262805,0.185819893718,-2.14107466132,0.235088055929,21.4169539614
406,0.165625,0.123565985981,0.117175611757,0.10573755086,0.0346227893372,0.0696967760423,0.193208956628,-2.12491922571,0.253910260811,24.4531592375
407,0.24931640625,0.228970579032,0.204873882586,0.187419868699,0.100978161172,0.127753288003,0.377535883399,-1.52934114804,0.300819826385,18.214720982
408,0.16328125,0.126945856243,0.122602828526,0.108782355817,0.0352452619822,0.0744105188775,0.197025097575,-2.09765389059,0.253259340854,28.5848330472
409,0.12919921875,0.0830273166561,0.0801414364797,0.0732098694915,0.0192300175346,0.0487416550815,0.115645765723,-2.51286585633,0.216754005674,28.267396538
410,0.12138671875,0.0809335033516,0.0784758217718,0.0734482208863,0.0170530250076,0.0520220587269,0.11284961769,-2.53486089982,0.201286934727,26.979070945
411,0.14404296875,0.103632226772,0.100071324871,0.091187303775,0.028434536403,0.0609798778262,0.158171166711,-2.30065736784,0.255751957335,25.607726414
412,0.14267578125,0.105757344522,0.0993470290271,0.0930629354371,0.0260854753597,0.0649458492146,0.15412115825,-2.2726255523,0.221168575591,23.9552354292
413,0.12783203125,0.0808750945372,0.0773239375448,0.0722822078515,0.0190391434814,0.0511370376211,0.117271670596,-2.53972717182,0.218808803578,31.3353620275
414,0.1744140625,0.132431036164,0.125182536702,0.112260094961,0.0356523641182,0.0805427729121,0.206064684669,-2.05403924188,0.249515587277,25.2180219771
415,0.15478515625,0.115175341172,0.110766439292,0.100281837881,0.0293317653302,0.0710239003253,0.168558437455,-2.18870750075,0.227154268631,22.6384964325
416,0.0841796875,0.0456720721545,0.0446510013833,0.0424027987888,0.00921212278118,0.031201483295,0.062590406837,-3.10534216256,0.193111623024,35.3853702943
417,0.16796875,0.125479950537,0.121004696921,0.111212875746,0.0308371133768,0.0793550426097,0.187689127518,-2.10112522094,0.219935128931,20.3682369165
418,0.1330078125,0.0928911326579,0.0897050971238,0.0835162510987,0.0223070432737,0.0550744186091,0.134272883661,-2.40114773239,0.217354031225,26.0487620099
419,0.13955078125,0.0944059591888,0.0898087389047,0.0848235514798,0.0228663390476,0.0576597008621,0.137279202348,-2.38661879633,0.225868346564,29.5239377897
420,0.14365234375,0.106579816559,0.101712425085,0.0960576009069,0.0236053392921,0.0667412133982,0.153540592309,-2.26113754623,0.207327670258,17.5891335243
421,0.1537109375,0.112057525691,0.107896534668,0.0984791118991,0.0291956060009,0.0630818416118,0.163682887854,-2.2190581391,0.241503524185,22.3493857679
422,0.234375,0.206719973859,0.188953713611,0.169410346314,0.0714558552724,0.117840363578,0.361541207128,-1.62453691304,0.297896230406,27.595825614
423,0.14765625,0.110449569574,0.105472398206,0.0968723230472,0.0296849315371,0.0599368997804,0.162384656821,-2.23411709657,0.242258431338,23.3901546008
424,0.18359375,0.140575293802,0.133146052369,0.12299322463,0.0390874499903,0.0912164791399,0.213242351247,-1.99145193756,0.23175459719,21.1097678966
425,0.17119140625,0.133459984258,0.127818078588,0.115439405241,0.0331876914544,0.0798827145333,0.199096671121,-2.04268673413,0.236959831747,22.7725174808
426,0.1560546875,0.116348194046,0.109633780791,0.100232879157,0.035526054949,0.0659112360423,0.173163166619,-2.18657698719,0.255034358419,22.3306043759
427,0.182421875,0.147817567018,0.139064249529,0.12974018059,0.0403498648217,0.0841595088571,0.222696097491,-1.94287822298,0.241286224233,18.8937884799
428,0.1533203125,0.109117083373,0.101638238998,0.0962458512707,0.0292072077844,0.064730061767,0.167053424566,-2.2461020425,0.241073654413,30.3221817181
429,0.1125,0.0688901889027,0.0662096067163,0.0627610660971,0.0142766841572,0.0446201833243,0.0944310615639,-2.6953577212,0.198189130692,27.0865581158
430,0.1779296875,0.137310768616,0.129362613309,0.119536753331,0.0387388303715,0.0779675620206,0.214483648697,-2.01950102455,0.25415458442,21.5857914332
431,0.12861328125,0.0917695456248,0.0899114187497,0.0828705522113,0.0208755099005,0.057705166056,0.132031011796,-2.41176527516,0.211918061628,26.4535589257
432,0.162890625,0.12770501755,0.121215821673,0.111791294001,0.0335299684143,0.0807126092297,0.201485856843,-2.0876220946,0.236235028516,23.3406119992
433,0.18330078125,0.145602112199,0.135340237925,0.122516830281,0.057700329874,0.0756982545276,0.225424416885,-1.97222042656,0.279533350826,21.637776095
434,0.08740234375,0.048206638605,0.0471605827915,0.0445723145684,0.00917980067521,0.0330381733045,0.0680929756498,-3.04911707458,0.181206358135,38.9092444014
435,0.26142578125,0.246954611981,0.221314731805,0.19635990937,0.127674103082,0.134972023867,0.416671560878,-1.46012976107,0.315743494116,26.699328006
436,0.12578125,0.0853755875906,0.0823377682278,0.0765715538985,0.0193337988269,0.0560928972509,0.12047470248,-2.48369884638,0.210314478989,22.7677568698
437,0.17626953125,0.141661058417,0.13497708329,0.122581559392,0.0376290424766,0.0879262205975,0.214299359084,-1.98455725503,0.239711087155,23.6295213632
438,0.09326171875,0.0540087015555,0.0524606365697,0.0493437621525,0.0111705236823,0.0367902950866,0.0750662045268,-2.93874759832,0.198659056006,28.6524878685
439,0.176953125,0.144065524253,0.135704122507,0.123234761816,0.0383697517931,0.088525726124,0.226780465156,-1.96960270875,0.249072200854,20.5329966975
440,0.11875,0.0788257472465,0.0746769626091,0.0726361339639,0.0162301696606,0.056647449222,0.115409680987,-2.55966559309,0.191709622884,31.0839342119
441,0.1529296875,0.108236742432,0.102587149413,0.096014055042,0.0281931187416,0.0611519090519,0.168484406171,-2.25486672395,0.247766866089,23.6715235903
442,0.142578125,0.0989770683449,0.0925283114562,0.0851762857597,0.0298005074253,0.0571471914138,0.151763087388,-2.34735730468,0.249349284161,26.2191111014
443,0.15439453125,0.112045985802,0.106017203772,0.0985290257856,0.0294562420891,0.0674063980255,0.164880343463,-2.21761846653,0.231683098776,25.1849499003
444,0.1244140625,0.0846807974017,0.0804008470902,0.0754317439976,0.0207871290847,0.0559269843616,0.134411768383,-2.49521578093,0.223396791921,27.3603804573
445,0.09814453125,0.0594670028483,0.0575481926183,0.0538192133818,0.0121512396925,0.0362379315204,0.0826209677853,-2.84207966682,0.19694307381,27.1449033757
446,0.08212890625,0.0434458582973,0.0419629577272,0.0395160468725,0.00791734458963,0.0299823637697,0.0585607123783,-3.15193893056,0.17545251766,36.0015802254
447,0.241015625,0.218361690685,0.202096210208,0.183361492702,0.0686274124835,0.110457943549,0.339591529335,-1.56234192621,0.275702367584,16.0249407116
448,0.1755859375,0.140869855091,0.132253499916,0.123170437556,0.0345391561638,0.087491707546,0.211818088091,-1.98692668161,0.227852541605,23.3377051126
449,0.17998046875,0.144471984834,0.134415143718,0.1251607894,0.0420191311223,0.0832229815424,0.217880439742,-1.96935081091,0.254057983256,23.0937239843
450,0.11474609375,0.0693763514264,0.0664639692147,0.0623581018929,0.0149310887876,0.0470680587818,0.1038038861,-2.68982001905,0.205175663311,30.7797638175
451,0.15859375,0.116937723098,0.111581090233,0.10225102605,0.0342654519213,0.0736192848766,0.185598915791,-2.17983456889,0.249557739287,23.7621879463
452,0.15439453125,0.112776288221,0.108666812284,0.0991047930607,0.0282355472851,0.0684098842382,0.166258476804,-2.20937926941,0.226550704727,25.752772873
453,0.12294921875,0.077574873015,0.0738182899657,0.0700594992547,0.0190172973806,0.0474240565038,0.117034924918,-2.58228079326,0.220756459376,35.0503626445
454,0.12548828125,0.087809987113,0.0856129247388,0.0783274272358,0.0194126872916,0.0527659965608,0.124111264267,-2.45616416209,0.216510619954,24.2006774523
455,0.100390625,0.0623496347407,0.0602849366163,0.0576080191776,0.0135584238312,0.0374557100884,0.0868143915937,-2.79489753806,0.193479867442,23.976666937
456,0.1470703125,0.111018626922,0.106256842889,0.0947226348656,0.0287294838928,0.068780868609,0.162788685258,-2.22689886512,0.234106930068,23.6971509956
457,0.198046875,0.160033941592,0.153005000912,0.138499748,0.0464573749497,0.0942860542915,0.240783856051,-1.86543071201,0.246450045948,20.6894691422
458,0.20166015625,0.16851371594,0.155297546448,0.142388309952,0.0489555474158,0.105570568922,0.274577221866,-1.81703829716,0.262354966535,18.7079001429
459,0.165625,0.121899843731,0.116058241764,0.10512950252,0.0309375892457,0.07746829158,0.195583144679,-2.13390282046,0.238208888433,22.9815342686
460,0.07861328125,0.0405830447628,0.039616806868,0.0376644836365,0.00745036644517,0.0281447369076,0.0546793737169,-3.22034641539,0.177090730956,37.4914327107
461,0.10244140625,0.061609247296,0.059489097173,0.0565453383784,0.0117580697434,0.0400382674336,0.0848520025449,-2.80371778863,0.180451419599,26.0363217885
462,0.12587890625,0.0836487717927,0.0800796513339,0.0744657616016,0.0188696858933,0.0553186661652,0.120363742076,-2.50293929315,0.202912794103,27.1623766454
463,0.16171875,0.122321893067,0.116746583488,0.106989010988,0.032310925934,0.0729040751359,0.187736646494,-2.13283046932,0.247847645087,22.4984518641
464,0.1892578125,0.155110735557,0.145079349273,0.125877970213,0.0488205806729,0.084234164563,0.249840754233,-1.9058226708,0.282288277877,29.6541419138
465,0.197265625,0.159310349454,0.149962887682,0.135917776481,0.0527972885855,0.094458846224,0.244112994275,-1.87532449918,0.260960499681,26.4483584772
466,0.19111328125,0.153549173503,0.145341580921,0.134981127311,0.0430839325234,0.0794241507145,0.233567254438,-1.90932149149,0.262419945346,18.9867150154
467,0.1357421875,0.099523418392,0.0956574174223,0.0865039544257,0.0252169495697,0.0574475441242,0.143258387326,-2.33519488787,0.230579248529,21.921100757
468,0.08642578125,0.0498847009376,0.0483853043625,0.0466149595698,0.00995839609231,0.0346012487391,0.0719004212091,-3.01654712063,0.189879716622,26.1277962654
